,vaccine,Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted_Sample_Size,suppression_flag
12045,COVID,State,Montana,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,9.1826,1.7748,1926,0
12046,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,6,1
12047,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,6,1
12048,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,6,1
12049,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1281,1
12050,COVID,State,Nebraska,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,9.6876,2.2436,1281,0
12051,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,24.9161,35.4324,30,0
12052,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,8.3809,10.6373,30,0
12053,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,60.0252,50.6692,30,0
12054,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,6.6778,1.8725,2205,0
12055,COVID,State,Nevada,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,6.6778,1.8725,2205,0
12056,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,4,1
12057,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,4,1
12058,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,4,1
12059,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1971,1
12060,COVID,State,New Hampshire,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,17.0603,2.5406,1971,0
12061,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,16,1
12062,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,16,1
12063,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,16,1
12064,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2812,1
12065,COVID,State,New Jersey,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,9.3282,1.7242,2812,0
12066,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,22,1
12067,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,22,1
12068,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,22,1
12069,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,3633,1
12070,COVID,State,New Mexico,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,12.2425,2.1644,3633,0
12071,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,20,1
12072,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,20,1
12073,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,20,1
12074,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,4428,1
12075,COVID,State,New York,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,10.8726,1.3828,4428,0
12076,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,21,1
12077,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,21,1
12078,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,21,1
12079,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2632,1
12080,COVID,State,North Carolina,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,8.823,1.7867,2632,0
12081,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,8,1
12082,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,8,1
12083,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,8,1
12084,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1516,1
12085,COVID,State,North Dakota,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,7.6701,1.9294,1516,0
12086,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,28,1
12087,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,28,1
12088,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,28,1
12089,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2128,1
12090,COVID,State,Ohio,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,9.8791,2.9293,2128,0
12091,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,15,1
12092,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,15,1
12093,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,15,1
12094,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2441,1
12095,COVID,State,Oklahoma,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,5.5253,1.2931,2441,0
12096,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12097,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12098,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12099,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2048,1
12100,COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,15.5855,2.2499,2048,0
12101,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,20,1
12102,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,20,1
12103,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,20,1
12104,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,4850,1
12105,COVID,State,Pennsylvania,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,11.4014,1.4081,4850,0
12106,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,28.9527,26.4215,37,0
12107,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,4.7289,4.5644,37,0
12108,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,62.1518,26.762,37,0
12109,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,4.1666,1.1072,2559,0
12110,COVID,State,Puerto Rico,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,4.1666,1.1072,2559,0
12111,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,11.3914,10.9221,41,0
12112,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,2.3153,2.8045,41,0
12113,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,70.6637,17.6784,41,0
12114,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,15.6296,3.2662,1564,0
12115,COVID,State,Rhode Island,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,15.6296,3.2662,1564,0
12116,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,21,1
12117,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,21,1
12118,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,21,1
12119,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2651,1
12120,COVID,State,South Carolina,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,5.9377,1.3076,2651,0
12121,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12122,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12123,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12124,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1641,1
12125,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,16,1
12126,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,16,1
12127,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,16,1
12128,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1583,1
12129,COVID,State,Tennessee,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,7.9257,1.919,1583,0
12130,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,26.8629,25.7471,30,0
12131,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,5.8852,6.24,30,0
12132,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,58.6618,25.0754,30,0
12133,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,8.5901,1.6729,8136,0
12134,COVID,State,Texas,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,8.5901,1.6729,8136,0
12135,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12136,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12137,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12138,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1295,1
12139,COVID,State,Utah,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,11.2495,2.4034,1295,0
12140,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12141,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12142,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12143,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1239,1
12144,COVID,State,Vermont,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,26.8854,4.8786,1239,0
12145,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,0,1
12146,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,0,1
12147,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,0,1
12148,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,170,1
12149,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,,,170,1
12150,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12151,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12152,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12153,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,3802,1
12154,COVID,State,Virginia,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,13.054,1.6192,3802,0
12155,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12156,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12157,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,10,1
12158,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1928,1
12159,COVID,State,Washington,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,16.0168,2.3685,1928,0
12160,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,9,1
12161,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,9,1
12162,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,9,1
12163,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2571,1
12164,COVID,State,West Virginia,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,6.1726,1.3134,2571,0
12165,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12166,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12167,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12168,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,1535,1
12169,COVID,State,Wisconsin,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,11.4729,2.3408,1535,0
12170,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12171,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12172,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,December Week 5,2023-12-30 00:00:00.0000000,,,12,1
12173,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,December Week 5,2023-12-30 00:00:00.0000000,,,2166,1
12174,COVID,State,Wyoming,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,2023-12-30 00:00:00.0000000,8.2017,2.0317,2166,0
12175,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,47.9282,4.4286,1451,0
12176,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,13.1903,2.9465,1451,0
12177,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2024-01-20 00:00:00.0000000,33.9324,4.2174,1451,0
12178,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Vaccinated,January Week 3,2024-01-20 00:00:00.0000000,4.9491,0.4353,38929,0
12179,COVID,National,National,Age,6 months-4 years,Up-to-date,Yes,January Week 3,2024-01-20 00:00:00.0000000,4.9491,0.4353,38929,0
12180,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,45.9181,7.945299999999999,515,0
12181,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,18.0392,6.2437,515,0
12182,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2024-01-20 00:00:00.0000000,33.0036,7.338599999999999,515,0
12183,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Vaccinated,January Week 3,2024-01-20 00:00:00.0000000,3.0391,0.513,12727,0
12184,COVID,National,National,Age,6-23 months,Up-to-date,Yes,January Week 3,2024-01-20 00:00:00.0000000,3.0391,0.513,12727,0
12185,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,41.1947,3.6073,1945,0
12186,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,15.2687,2.6512,1945,0
12187,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2024-01-20 00:00:00.0000000,25.926,3.0308,1945,0
12188,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Vaccinated,January Week 3,2024-01-20 00:00:00.0000000,17.6106,0.6302999999999999,60450,0
12189,COVID,National,National,Mother's Education,>= College degree,Up-to-date,Yes,January Week 3,2024-01-20 00:00:00.0000000,17.6106,0.6302999999999999,60450,0
12190,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,58.2013,5.6172,728,0
12191,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,6.6229,2.6099,728,0
12192,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 3,2024-01-20 00:00:00.0000000,29.0003,5.214,728,0
12193,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Vaccinated,January Week 3,2024-01-20 00:00:00.0000000,6.1754,0.6209,21104,0
12194,COVID,National,National,Mother's Education,High school or equivalent,Up-to-date,Yes,January Week 3,2024-01-20 00:00:00.0000000,6.1754,0.6209,21104,0
12195,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,2024-01-20 00:00:00.0000000,28.3908,8.2183,249,0
12196,COVID,National,National,Age,12-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,44.2574,5.1452,807,0
12197,COVID,National,National,Age,12-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,13.1831,3.681,807,0
12198,COVID,National,National,Age,12-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06 00:00:00.0000000,27.7263,4.7022,807,0
12199,COVID,National,National,Age,12-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06 00:00:00.0000000,14.8333,0.6462999999999999,36852,0
12200,COVID,National,National,Age,12-17 years,Up-to-date,Yes,January Week 1,2024-01-06 00:00:00.0000000,14.8333,0.6462999999999999,36852,0
12201,COVID,National,National,Age,5-11 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,43.7633,4.2364,1202,0
12202,COVID,National,National,Age,5-11 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,11.1884,2.9051,1202,0
12203,COVID,National,National,Age,5-11 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06 00:00:00.0000000,32.2779,4.0947,1202,0
12204,COVID,National,National,Age,5-11 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06 00:00:00.0000000,12.7704,0.547,47320,0
12205,COVID,National,National,Age,5-11 years,Up-to-date,Yes,January Week 1,2024-01-06 00:00:00.0000000,12.7704,0.547,47320,0
12206,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,43.9263,3.3265,2009,0
12207,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,12.0721,2.3661,2009,0
12208,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06 00:00:00.0000000,30.1296,3.1157,2009,0
12209,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06 00:00:00.0000000,13.872,0.4335,84172,0
12210,COVID,National,National,Age,5-17 years,Up-to-date,Yes,January Week 1,2024-01-06 00:00:00.0000000,13.872,0.4335,84172,0
12211,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,48.3987,5.5576,1030,0
12212,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,12.0997,3.2677,1030,0
12213,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,January Week 1,2024-01-06 00:00:00.0000000,34.7122,5.2912,1030,0
12214,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Vaccinated,January Week 1,2024-01-06 00:00:00.0000000,4.7894,0.4068999999999999,38929,0
12215,COVID,National,National,Age,6 months-4 years,Up-to-date,Yes,January Week 1,2024-01-06 00:00:00.0000000,4.7894,0.4068999999999999,38929,0
12216,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,2024-01-06 00:00:00.0000000,46.4349,9.0857,375,0
