,vaccine,Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted_Sample_Size,suppression_flag
30151,COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,8.0396,1.8213,1910,0
30152,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,21.4424,10.2421,91,0
30153,COVID,State,Colorado,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,16.5458,2.2384,1938,0
30154,COVID,Substate,Pennsylvania-Philadelphia County,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,16.3952,2.5028,2212,0
30155,COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,4.0001,3.9325,128,0
30156,COVID,Substate,Texas-Bexar County,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,11.2444,1.9854,2623,0
30157,COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,36.3713,18.0557,42,0
30158,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,24.872,14.024,55,0
30159,COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,24.843,9.7838,128,0
30160,COVID,Substate,Texas-City of Houston,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,10.4796,1.6231,2846,0
30161,COVID,State,Connecticut,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,3.5775,5.5024,42,0
30162,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,58.3968,16.1981,58,0
30163,COVID,State,Iowa,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,54.0543,16.3687,60,0
30164,COVID,Substate,Texas-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,8.206,1.3619,3411,0
30165,COVID,State,Connecticut,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,14.14,2.6616,1394,0
30166,COVID,State,Iowa,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,13.1132,10.3376,60,0
30167,COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,35.8041,14.3405,60,0
30168,COVID,State,Kansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,,,19,1
30169,COVID,State,Delaware,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,10.6322,2.0787,1863,0
30170,COVID,State,Kansas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,,,19,1
30171,COVID,State,District of Columbia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,11.1047,5.9532,109,0
30172,COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,30.6914,17.1965,51,0
30173,COVID,State,Florida,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,5.4182,1.3292,2240,0
30174,COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,10.1182,2.2205,1981,0
30175,COVID,State,Florida,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,5.4182,1.3292,2240,0
30176,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,55.2496,12.6739,86,0
30177,COVID,State,Georgia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,8.3025,1.7996,1824,0
30178,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,10.4066,7.0314,86,0
30179,COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,38.281,17.6362,66,0
30180,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,5.3945,1.389,2445,0
30181,COVID,State,Hawaii,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,12.8044,2.1397,2243,0
30182,COVID,State,Louisiana,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,5.3945,1.389,2445,0
30183,COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,50.7595,15.8019,92,0
30184,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,22.689,13.696,65,0
30185,COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,13.1843,11.424,92,0
30186,COVID,State,Maine,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,17.4944,2.6422,1827,0
30187,COVID,State,Idaho,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,28.0166,15.9268,92,0
30188,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,29.5623,15.9493,44,0
30189,COVID,State,Illinois,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,56.002,11.8347,128,0
30190,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,5.8214,6.4283,48,0
30191,COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,41.7752,20.2503,34,0
30192,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,24.1134,2.5971,2161,0
30193,COVID,State,Indiana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,8.478,1.7228,1976,0
30194,COVID,State,Massachusetts,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,24.1134,2.5971,2161,0
30195,COVID,State,Indiana,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,8.478,1.7228,1976,0
30196,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,14.1384,2.3896,1782,0
30197,COVID,State,Iowa,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,21.3214,12.4899,60,0
30198,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,0.7567,1.6414,48,0
30199,COVID,State,Kansas,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,,,19,1
30200,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,31.1512,18.6778,48,0
30201,COVID,State,Kansas,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,,,1955,1
30202,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,83.9167,11.2399,43,0
30203,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,21.1571,12.7599,59,0
30204,COVID,State,Kentucky,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,52.8997,18.7844,51,0
30205,COVID,State,Mississippi,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,4.6848,1.3804,2176,0
30206,COVID,State,Kentucky,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,10.1182,2.2205,1981,0
30207,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,12.1341,2.4382,1619,0
30208,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,57.181,18.2149,65,0
30209,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,4.3988,5.7885,124,0
30210,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,2.6356,3.342,65,0
30211,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,23.4259,10.386,124,0
30212,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,16.1426,19.9977,44,0
30213,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,10.7973,2.0216,2275,0
30214,COVID,State,Maryland,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,21.621,2.919,2499,0
30215,COVID,State,Montana,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,10.7973,2.0216,2275,0
30216,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,38.4631,16.626,48,0
30217,COVID,State,Nebraska,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,14.2005,2.5568,1635,0
30218,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,31.6021,14.9329,48,0
30219,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,52.8872,17.8992,82,0
30220,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,26.2659,15.7797,45,0
30221,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,32.5933,16.254,82,0
30222,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,24.2028,2.8881,2091,0
30223,COVID,State,Nevada,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,9.2923,2.3923,1950,0
30224,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,56.5898,18.8004,58,0
30225,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,51.6149,18.963,51,0
30226,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,61.378,12.1143,124,0
30227,COVID,State,New Hampshire,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,16.8029,2.3624,2087,0
30228,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,44.786,17.3817,51,0
30229,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,41.6124,17.7299,58,0
30230,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,1.6444,2.66,51,0
30231,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,28.5615,12.5485,76,0
30232,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,39.3691,17.9524,51,0
30233,COVID,State,New Mexico,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,16.5728,2.5219,2207,0
30234,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,14.2005,2.5568,1635,0
30235,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,1.2717,2.3566,59,0
30236,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,5.2272,5.2231,82,0
30237,COVID,State,Nevada,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,9.2923,2.3923,1950,0
30238,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,2.5552,3.1051,51,0
30239,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,46.7354,17.5916,65,0
30240,COVID,State,New Hampshire,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,16.8029,2.3624,2087,0
30241,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,9.9065,9.9894,65,0
30242,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,1.4244,2.9154,58,0
30243,COVID,State,North Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,32.5167,15.7276,65,0
30244,COVID,State,New Jersey,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,9.5515,1.6164,2624,0
30245,COVID,State,North Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,12.9413,2.5756,1939,0
30246,COVID,State,New Jersey,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,9.5515,1.6164,2624,0
30247,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,45.2988,23.3209,35,0
30248,COVID,State,New Mexico,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,11.5817,7.773799999999999,76,0
30249,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,34.5674,24.7427,35,0
30250,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,64.5117,20.1357,59,0
30251,COVID,State,Ohio,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,11.8789,2.4574,1608,0
30252,COVID,State,New York,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,13.0595,1.7503,3978,0
30253,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,26.1818,15.0425,86,0
30254,COVID,State,North Carolina,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,10.8414,1.8042,2154,0
30255,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,5.5773,1.2458,2327,0
30256,COVID,State,North Dakota,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,12.9413,2.5756,1939,0
30257,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,39.2276,15.1453,48,0
30258,COVID,State,Ohio,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,8.2549,15.2048,35,0
30259,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,13.1648,10.3526,48,0
30260,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,62.6681,15.061,86,0
30261,COVID,State,Oregon,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,18.5204,2.3357,2142,0
30262,COVID,State,Oklahoma,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,5.5728,4.9565,86,0
30263,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,46.7075,12.239,155,0
30264,COVID,State,Oregon,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,18.5204,2.3357,2142,0
30265,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,35.109,12.0465,155,0
30266,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,5.2246,4.2148,155,0
30267,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,7.2228,9.7588,49,0
30268,COVID,State,Pennsylvania,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,12.959,1.4813,4936,0
30269,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,34.5936,15.9934,49,0
30270,COVID,State,Pennsylvania,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,12.959,1.4813,4936,0
30271,COVID,State,Puerto Rico,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,4.9627,1.0138,3462,0
30272,COVID,State,Puerto Rico,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,4.9627,1.0138,3462,0
30273,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,,,26,1
30274,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,,,26,1
30275,COVID,State,Rhode Island,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,,,1486,1
30276,COVID,State,Rhode Island,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,20.7531,3.9754,1486,0
30277,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,7.9117,1.9579,2576,0
30278,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,10.6218,17.6749,65,0
30279,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,49.2555,21.64,37,0
30280,COVID,State,South Carolina,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,43.072,17.3846,65,0
30281,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,38.3625,21.523,37,0
30282,COVID,State,South Carolina,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,7.9117,1.9579,2576,0
30283,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,77.94289999999998,17.2953,35,0
30284,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,1.4208,2.0868,37,0
30285,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,2.1912,3.2374,35,0
30286,COVID,State,South Dakota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,10.9612,2.0767,2166,0
30287,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,49.3131,9.3054,194,0
30288,COVID,State,Tennessee,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,6.719,1.5081,1983,0
30289,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,10.8808,5.6877,194,0
30290,COVID,State,Texas,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,9.3597,0.9709,8880,0
30291,COVID,State,Texas,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,9.3597,0.9709,8880,0
30292,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,12.3487,2.4265,1357,0
30293,COVID,State,Utah,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,49.901,16.4597,43,0
30294,COVID,State,Utah,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,12.3487,2.4265,1357,0
30295,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,32.3914,16.7373,43,0
30296,COVID,State,Vermont,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,2.8209,4.6195,43,0
30297,COVID,State,Vermont,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,31.7154,4.5156,1631,0
30298,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,57.8988,19.3762,31,0
30299,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,2.1975,4.4513,31,0
30300,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,12.8054,10.71,56,0
30301,COVID,State,U.S. Virgin Islands,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,4.4574,2.3585,587,0
30302,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,16.1913,2.0114,2809,0
30303,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,42.3344,15.5125,56,0
30304,COVID,State,Virginia,Overall,6 months-17 years,Up-to-date,Yes,March Week 3,2025-03-15 00:00:00.0000000,16.1913,2.0114,2809,0
30305,COVID,State,Virginia,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,March Week 3,2025-03-15 00:00:00.0000000,28.6689,13.7218,56,0
30306,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,4.6405,3.5472,70,0
30307,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,6.5311,1.4783,2390,0
30308,COVID,State,Washington,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,20.0196,3.1237,1571,0
30309,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,46.6948,18.4262,55,0
30310,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,58.8395,16.6801,61,0
30311,COVID,State,Wisconsin,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,March Week 3,2025-03-15 00:00:00.0000000,16.7568,2.8972,1608,0
30312,COVID,State,West Virginia,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,6.8442,5.9405,61,0
30313,COVID,State,Wyoming,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,March Week 3,2025-03-15 00:00:00.0000000,70.9306,15.4899,91,0
