,vaccine,Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_label,Indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_95pct,Unweighted_Sample_Size,suppression_flag
15653,COVID,National,National,Age,5-11 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,15.1625,0.6362999999999999,47320,0
15654,COVID,National,National,Age,5-11 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,15.1625,0.6362999999999999,47320,0
15655,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,50.5136,3.2058,2192,0
15656,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,7.476,1.6098,2192,0
15657,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,25.6609,2.8613,2192,0
15658,COVID,National,National,Age,5-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,16.3495,0.4983,84172,0
15659,COVID,National,National,Age,5-17 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,16.3495,0.4983,84172,0
15660,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,51.6339,5.4123,989,0
15661,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,10.0701,3.6069,989,0
15662,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,31.8886,5.0582,989,0
15663,COVID,National,National,Age,6 months-4 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,6.4074,0.5529,38929,0
15664,COVID,National,National,Age,6 months-4 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,6.4074,0.5529,38929,0
15665,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,52.0533,8.6143,335,0
15666,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,12.0803,5.0281,335,0
15667,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,30.6427,8.2986,335,0
15668,COVID,National,National,Age,6-23 months,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,5.2238,0.8896,12727,0
15669,COVID,National,National,Age,6-23 months,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,5.2238,0.8896,12727,0
15670,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,42.5925,4.0052,1482,0
15671,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,9.41,2.2171,1482,0
15672,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,28.5271,3.7741,1482,0
15673,COVID,National,National,Mother's Education,>= College degree,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,19.4704,0.6545999999999998,60450,0
15674,COVID,National,National,Mother's Education,>= College degree,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,19.4704,0.6545999999999998,60450,0
15675,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,56.5943,6.9343,546,0
15676,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,8.7623,4.1178,546,0
15677,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,26.1839,5.9908,546,0
15678,COVID,National,National,Mother's Education,High school or equivalent,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,8.4595,0.8424,21104,0
15679,COVID,National,National,Mother's Education,High school or equivalent,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,8.4595,0.8424,21104,0
15680,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,43.6796,9.9894,231,0
15681,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,4.9636,3.6755,231,0
15682,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,37.6241,9.8376,231,0
15683,COVID,National,National,Mother's Education,Less than high school,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,13.7327,1.6116,8365,0
15684,COVID,National,National,Mother's Education,Less than high school,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,13.7327,1.6116,8365,0
15685,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,65.1329,5.5856,735,0
15686,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,5.5799,2.4836,735,0
15687,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,21.3052,4.7326,735,0
15688,COVID,National,National,Mother's Education,Some college,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,7.982,0.6631,27011,0
15689,COVID,National,National,Mother's Education,Some college,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,7.982,0.6631,27011,0
15690,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,50.7981,2.8095,3181,0
15691,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,8.0472,1.5063,3181,0
15692,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,27.0588,2.5315,3181,0
15693,COVID,National,National,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,14.0958,0.406,123101,0
15694,COVID,National,National,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,14.0958,0.406,123101,0
15695,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,54.7821,5.8081,748,0
15696,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,5.9855,2.404,748,0
15697,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,29.9273,5.484,748,0
15698,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,9.3051,0.7159999999999999,27119,0
15699,COVID,National,National,Poverty Status,"Above Poverty, Income < $75k",Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,9.3051,0.7159999999999999,27119,0
15700,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,50.0295,3.853,1639,0
15701,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,8.5512,2.0055,1639,0
15702,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,23.6879,3.3405,1639,0
15703,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,17.7314,0.6259,62186,0
15704,COVID,National,National,Poverty Status,"Above Poverty, Income >= $75k",Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,17.7314,0.6259,62186,0
15705,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,43.3548,7.7371,417,0
15706,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,10.0702,5.4933,417,0
15707,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,35.7226,7.6249,417,0
15708,COVID,National,National,Poverty Status,Below Poverty,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,10.8524,1.0129,15572,0
15709,COVID,National,National,Poverty Status,Below Poverty,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,10.8524,1.0129,15572,0
15710,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,54.471,7.801599999999999,377,0
15711,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,7.7672,4.9843,377,0
15712,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,24.7137,6.5501,377,0
15713,COVID,National,National,Poverty Status,Poverty Status Unknown,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,13.0481,1.0832,18224,0
15714,COVID,National,National,Poverty Status,Poverty Status Unknown,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,13.0481,1.0832,18224,0
15715,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,52.6613,7.680399999999999,268,0
15716,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,6.595,3.0598,268,0
15717,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,29.4313,6.9917,268,0
15718,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,11.3125,1.0472,11506,0
15719,COVID,National,National,Race and Ethnicity,"Black, Non-Hispanic",Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,11.3125,1.0472,11506,0
15720,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,42.5492,5.9758,724,0
15721,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,9.053,3.7144,724,0
15722,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,35.1056,5.7352,724,0
15723,COVID,National,National,Race and Ethnicity,Hispanic,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,13.2922,0.8747,28466,0
15724,COVID,National,National,Race and Ethnicity,Hispanic,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,13.2922,0.8747,28466,0
15725,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,45.3246,8.4405,434,0
15726,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,10.1793,5.0992,434,0
15727,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,29.3592,8.3733,434,0
15728,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,15.137,1.1394,17622,0
15729,COVID,National,National,Race and Ethnicity,"Other, Non-Hispanic",Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,15.137,1.1394,17622,0
15730,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,55.6298,3.6892,1755,0
15731,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,7.5768,1.8798,1755,0
15732,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,21.7335,3.0893,1755,0
15733,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,15.0599,0.5573,65507,0
15734,COVID,National,National,Race and Ethnicity,"White, Non-Hispanic",Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,15.0599,0.5573,65507,0
15735,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,66.0246,6.4919,578,0
15736,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,4.7873,2.7817,578,0
15737,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,21.0441,5.6611,578,0
15738,COVID,National,National,Urbanicity,Rural (Non-MSA),4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,8.144,0.7852,20765,0
15739,COVID,National,National,Urbanicity,Rural (Non-MSA),Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,8.144,0.7852,20765,0
15740,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,49.9031,3.9203,1516,0
15741,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,7.1147,1.7578,1516,0
15742,COVID,State,Vermont,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,30.3972,5.3962,1239,0
15743,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,29.2605,3.6315,1516,0
15744,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,13.7217,0.5464999999999999,60235,0
15745,COVID,National,National,Urbanicity,Suburban (MSA Non-Principal City),Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,13.7217,0.5464999999999999,60235,0
15746,COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,46.5301,4.8613,1087,0
15747,COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,10.8233,3.2772,1087,0
15748,COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,25.6927,4.2507,1087,0
15749,COVID,National,National,Urbanicity,Urban MSA Principal City,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,16.9538,0.776,42101,0
15750,COVID,National,National,Urbanicity,Urban MSA Principal City,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,16.9538,0.776,42101,0
15751,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,41.1425,12.1612,176,0
15752,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,6.1453,4.6505,176,0
15753,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,27.1853,11.6774,176,0
15754,COVID,Region,Region 1,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,25.5269,1.7426,10535,0
15755,COVID,Region,Region 1,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,25.5269,1.7426,10535,0
15756,COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,44.5952,10.4987,202,0
15757,COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,10.5168,6.5902,202,0
15758,COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,25.3819,9.8189,202,0
15759,COVID,Region,Region 10,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,19.5061,1.8613,6383,0
15760,COVID,Region,Region 10,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,19.5061,1.8613,6383,0
15761,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,46.0504,11.2417,175,0
15762,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,7.4446,5.4656,175,0
15763,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,32.2246,10.1744,175,0
15764,COVID,Region,Region 2,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,14.2804,1.3557,7240,0
15765,COVID,Region,Region 2,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,14.2804,1.3557,7240,0
15766,COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,39.9786,7.7481,374,0
15767,COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,11.735,5.3018,374,0
15768,COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,April Week 2,2024-04-13 00:00:00.0000000,31.6249,7.5395,374,0
15769,COVID,Region,Region 3,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,April Week 2,2024-04-13 00:00:00.0000000,16.6615,0.9897,19160,0
15770,COVID,Region,Region 3,Overall,6 months-17 years,Up-to-date,Yes,April Week 2,2024-04-13 00:00:00.0000000,16.6615,0.9897,19160,0
15771,COVID,Region,Region 4,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,April Week 2,2024-04-13 00:00:00.0000000,62.3774,6.3664,451,0
15772,COVID,State,Louisiana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,5.7819,1.4688,2988,0
15773,COVID,State,Louisiana,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,5.7819,1.4688,2988,0
15774,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,57.9988,15.2675,35,0
15775,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,5.8342,7.484899999999999,35,0
15776,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,13.8133,11.0163,35,0
15777,COVID,State,Maine,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,22.3537,3.4184,1968,0
15778,COVID,State,Maine,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,22.3537,3.4184,1968,0
15779,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,36.1754,14.1331,92,0
15780,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,17.9819,12.9887,92,0
15781,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,22.0014,10.7662,92,0
15782,COVID,State,Maryland,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,23.8412,2.8004,3192,0
15783,COVID,State,Maryland,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,23.8412,2.8004,3192,0
15784,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,21.067,13.493,40,0
15785,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,16.4236,11.9795,40,0
15786,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,32.2453,15.5811,40,0
15787,COVID,State,Massachusetts,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,30.2641,3.0156,2318,0
15788,COVID,State,Massachusetts,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,30.2641,3.0156,2318,0
15789,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,52.8052,17.1554,36,0
15790,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,9.5932,12.3333,36,0
15791,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,22.4974,14.5746,36,0
15792,COVID,State,Michigan,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,15.1042,3.7468,1742,0
15793,COVID,State,Michigan,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,15.1042,3.7468,1742,0
15794,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,37.8046,15.3803,55,0
15795,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,9.2928,7.670499999999999,55,0
15796,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,25.5551,14.2544,55,0
15797,COVID,State,Minnesota,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,27.3475,3.9502,2111,0
15798,COVID,State,Minnesota,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,27.3475,3.9502,2111,0
15799,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,39.1141,17.8514,54,0
15800,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,7.2396,12.7648,54,0
15801,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,46.4542,18.5707,54,0
15802,COVID,State,Mississippi,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,7.1921,2.195,1727,0
15803,COVID,State,Mississippi,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,7.1921,2.195,1727,0
15804,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,48.6319,15.1785,65,0
15805,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,5.9723,6.598,65,0
15806,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,33.5589,14.8868,65,0
15807,COVID,State,Missouri,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,11.8369,2.2499,1744,0
15808,COVID,State,Missouri,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,11.8369,2.2499,1744,0
15809,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,63.8744,17.4178,52,0
15810,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,0.6975,1.4043,52,0
15811,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine or are unsure,June Week 2,2024-06-08 00:00:00.0000000,24.6131,15.5662,52,0
15812,COVID,State,Montana,Overall,6 months-17 years,4-level vaccination and intent,Vaccinated,June Week 2,2024-06-08 00:00:00.0000000,10.815,1.9738,1926,0
15813,COVID,State,Montana,Overall,6 months-17 years,Up-to-date,Yes,June Week 2,2024-06-08 00:00:00.0000000,10.815,1.9738,1926,0
15814,COVID,State,Nebraska,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,June Week 2,2024-06-08 00:00:00.0000000,,,24,1
